meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,band_occupancy,sink_collapsed,scenario,post_labor,speed,run_id
0.4563934695133976,0.425,0.235,0.34,0.0,0.325,0.1,0.33619495383532333,0.5183153959213764,0.8,0.685,0,fairness_only,0.8,gradual,54
0.44339575540567805,0.42,0.185,0.395,0.015,0.275,0.13,0.32108872740971317,0.5131382797980538,0.8,0.695,0,fairness_only,0.8,gradual,55
0.4504165788461225,0.44,0.225,0.335,0.01,0.305,0.125,0.3298925230595511,0.5076781523388122,0.8,0.755,0,fairness_only,0.8,gradual,56
0.4534371947072638,0.385,0.2,0.415,0.015,0.29,0.08,0.3320499547458368,0.5108997856619095,0.8,0.74,0,fairness_only,0.8,gradual,57
0.4591679562018697,0.41,0.255,0.335,0.0,0.31,0.1,0.3419020362572393,0.5276288477303237,0.8,0.68,0,fairness_only,0.8,gradual,58
0.43522218636726023,0.46,0.175,0.365,0.0,0.28,0.18,0.3081530938163113,0.4766125747991191,0.8,0.68,0,fairness_only,0.8,gradual,59
0.4529711042456384,0.43,0.225,0.345,0.0,0.335,0.095,0.33001230686154953,0.5104968939908511,0.8,0.69,0,fairness_only,0.8,gradual,60
0.4530481751636607,0.405,0.185,0.41,0.01,0.31,0.085,0.33944681344606975,0.528185907974517,0.8,0.77,0,fairness_only,0.8,gradual,61
0.454804295883724,0.385,0.21,0.405,0.01,0.275,0.1,0.3300338404624803,0.5022267100350747,0.8,0.765,0,fairness_only,0.8,gradual,62
0.44842927790941084,0.45,0.195,0.355,0.005,0.335,0.11,0.3301717223885234,0.5125522737855893,0.8,0.675,0,fairness_only,0.8,gradual,63
0.46144738255291584,0.405,0.22,0.375,0.0,0.315,0.09,0.3414490481367285,0.5278301631000069,0.8,0.705,0,fairness_only,0.8,gradual,64
0.4614194091554669,0.405,0.245,0.35,0.005,0.275,0.125,0.33768263718497893,0.5208325043122849,0.8,0.7,0,fairness_only,0.8,gradual,65
0.4400980878353624,0.435,0.205,0.36,0.0,0.29,0.145,0.32440476495281795,0.501225467644552,0.8,0.7,0,fairness_only,0.8,gradual,66
0.4539982708242637,0.41,0.23,0.36,0.025,0.3,0.085,0.3332556993662066,0.5087018024472979,0.8,0.69,0,fairness_only,0.8,gradual,67
0.46200714683425126,0.37,0.225,0.405,0.005,0.27,0.095,0.3397944449164996,0.4983594790814211,0.8,0.745,0,fairness_only,0.8,gradual,68
0.4553981019207789,0.385,0.215,0.4,0.005,0.295,0.085,0.33257439393443067,0.5131002982752316,0.8,0.71,0,fairness_only,0.8,gradual,69
0.4524142515658794,0.395,0.21,0.395,0.005,0.26,0.13,0.3291695774974654,0.49657025960246115,0.8,0.74,0,fairness_only,0.8,gradual,70
0.44791388028824414,0.445,0.21,0.345,0.005,0.34,0.1,0.3285926216096104,0.5087708138109935,0.8,0.695,0,fairness_only,0.8,gradual,71
0.45992813490416323,0.36,0.235,0.405,0.0,0.275,0.085,0.3469808456319332,0.5413823733859816,0.8,0.775,0,fairness_only,0.8,gradual,72
0.44959874028350927,0.405,0.215,0.38,0.015,0.285,0.105,0.3194006420922729,0.4979963339740348,0.8,0.69,0,fairness_only,0.8,gradual,73
0.44640793636461834,0.44,0.175,0.385,0.0,0.355,0.085,0.32602112396729743,0.5109896470979115,0.8,0.75,0,fairness_only,0.8,gradual,74
0.4451418795839261,0.41,0.195,0.395,0.005,0.29,0.115,0.32090887318348793,0.4930706567285773,0.8,0.74,0,fairness_only,0.8,gradual,75
0.45922919929020756,0.39,0.275,0.335,0.005,0.26,0.125,0.34303791451562005,0.5169903713173319,0.8,0.695,0,fairness_only,0.8,gradual,76
0.4381671476651994,0.495,0.19,0.315,0.005,0.37,0.12,0.31365710315892265,0.4932341028916709,0.8,0.7,0,fairness_only,0.8,gradual,77
0.44512106731980927,0.485,0.195,0.32,0.005,0.375,0.105,0.32600879684709144,0.5214520346887637,0.8,0.705,0,fairness_only,0.8,gradual,78
0.46012109888108166,0.41,0.275,0.315,0.01,0.33,0.07,0.3421941511718232,0.5138505642116281,0.8,0.73,0,fairness_only,0.8,gradual,79
0.45210263890378477,0.42,0.225,0.355,0.01,0.32,0.09,0.33089660531887133,0.5055806472019846,0.8,0.735,0,fairness_only,0.8,gradual,80
0.46202224650066737,0.41,0.245,0.345,0.01,0.305,0.095,0.3478658547439707,0.5362770886468436,0.8,0.725,0,fairness_only,0.8,gradual,81
0.4506196131331486,0.39,0.255,0.355,0.0,0.27,0.12,0.33494413357892827,0.5210238574163523,0.8,0.69,0,fairness_only,0.8,gradual,82
0.4769992525358161,0.335,0.28,0.385,0.005,0.28,0.05,0.36233955171478344,0.5498986796580083,0.8,0.78,0,fairness_only,0.8,gradual,83
0.45995847179613863,0.385,0.22,0.395,0.01,0.32,0.055,0.3376452552353327,0.5187132388649508,0.8,0.75,0,fairness_only,0.8,gradual,84
0.4512998167497214,0.395,0.195,0.41,0.005,0.28,0.11,0.33418469884691343,0.5138939489657814,0.8,0.75,0,fairness_only,0.8,gradual,85
0.45959986623034815,0.385,0.235,0.38,0.0,0.265,0.12,0.34209574772663554,0.5273403335473017,0.8,0.71,0,fairness_only,0.8,gradual,86
0.4434692435343226,0.435,0.25,0.315,0.005,0.295,0.135,0.32301427682943945,0.5103516666190229,0.8,0.69,0,fairness_only,0.8,gradual,87
0.4583173695940373,0.375,0.22,0.405,0.01,0.265,0.1,0.33147646003569825,0.4987973096492356,0.8,0.755,0,fairness_only,0.8,gradual,88
0.44997376464981825,0.445,0.235,0.32,0.01,0.325,0.11,0.33319050426606617,0.5082387249130639,0.8,0.745,0,fairness_only,0.8,gradual,89
0.4527394158853991,0.41,0.2,0.39,0.005,0.3,0.105,0.33344215134219796,0.5248015408154767,0.8,0.72,0,fairness_only,0.8,gradual,90
0.45876611830233244,0.395,0.225,0.38,0.005,0.295,0.095,0.3380387728897016,0.5142384185874611,0.8,0.735,0,fairness_only,0.8,gradual,91
0.4319701221101963,0.485,0.17,0.345,0.005,0.33,0.15,0.3119976373509548,0.49004281680767753,0.8,0.705,0,fairness_only,0.8,gradual,92
0.4504992344463375,0.385,0.22,0.395,0.005,0.235,0.145,0.33326794520929526,0.5214313886165379,0.8,0.705,0,fairness_only,0.8,gradual,93
0.469914700275321,0.35,0.245,0.405,0.0,0.29,0.06,0.351358656757467,0.5337944067510453,0.8,0.79,0,fairness_only,0.8,gradual,94
0.46434188683816047,0.385,0.235,0.38,0.005,0.305,0.075,0.3477960724945234,0.5325243639128114,0.8,0.77,0,fairness_only,0.8,gradual,95
0.44134800247847744,0.46,0.175,0.365,0.0,0.34,0.12,0.32148026862093204,0.5094320232683363,0.8,0.73,0,fairness_only,0.8,gradual,96
0.4489098118467358,0.395,0.185,0.42,0.0,0.3,0.095,0.3324341569567231,0.5300484749677892,0.8,0.77,0,fairness_only,0.8,gradual,97
0.4637715745464004,0.39,0.24,0.37,0.0,0.315,0.075,0.34995243879438265,0.5396116235578083,0.8,0.74,0,fairness_only,0.8,gradual,98
0.4602652934537072,0.41,0.23,0.36,0.005,0.31,0.095,0.3362080034366414,0.5098317471234514,0.8,0.74,0,fairness_only,0.8,gradual,99
0.533350928700972,0.17,0.465,0.365,0.0,0.135,0.035,0.41280096164570756,0.5230603752351983,0.8,0.765,0,full_bundle,0.8,gradual,0
0.5447495450160719,0.13,0.47,0.4,0.0,0.125,0.005,0.42853448388561616,0.5591236648223895,0.8,0.8,0,full_bundle,0.8,gradual,1
0.5391925872478701,0.16,0.445,0.395,0.0,0.135,0.025,0.42214250053307656,0.5392296980343589,0.8,0.77,0,full_bundle,0.8,gradual,2
0.5416016027672277,0.15,0.435,0.415,0.0,0.14,0.01,0.4218459315716945,0.5395134406876418,0.8,0.785,0,full_bundle,0.8,gradual,3
0.5443288140191302,0.11,0.465,0.425,0.0,0.09,0.02,0.42356077249879703,0.5509523258902229,0.8,0.78,0,full_bundle,0.8,gradual,4
0.5480629340280556,0.125,0.5,0.375,0.0,0.115,0.01,0.4271937605793876,0.5409549303175577,0.8,0.78,0,full_bundle,0.8,gradual,5
0.5357183501381619,0.195,0.49,0.315,0.0,0.165,0.03,0.4186112743067756,0.5499137513125194,0.8,0.775,0,full_bundle,0.8,gradual,6
0.5429883745628505,0.145,0.5,0.355,0.0,0.115,0.03,0.4277318796988259,0.5584204422186683,0.8,0.785,0,full_bundle,0.8,gradual,7
0.5466020674725245,0.16,0.485,0.355,0.0,0.145,0.015,0.4358750805982833,0.5527532601887579,0.8,0.765,0,full_bundle,0.8,gradual,8
0.5231215184074854,0.2,0.415,0.385,0.0,0.175,0.025,0.4035491216418036,0.5226669267805535,0.8,0.775,0,full_bundle,0.8,gradual,9
0.5540315761058281,0.145,0.515,0.34,0.0,0.115,0.03,0.4408386658485469,0.568845946050488,0.8,0.74,0,full_bundle,0.8,gradual,10
0.5326933185332642,0.165,0.445,0.39,0.005,0.13,0.03,0.412588068120705,0.5305195673559769,0.8,0.74,0,full_bundle,0.8,gradual,11
0.535906552205292,0.195,0.48,0.325,0.005,0.15,0.04,0.41063211794534893,0.5308282789637577,0.8,0.715,0,full_bundle,0.8,gradual,12
0.5293162592586818,0.205,0.415,0.38,0.0,0.175,0.03,0.4148250869728632,0.534144275874304,0.8,0.72,0,full_bundle,0.8,gradual,13
0.5424428566645514,0.135,0.465,0.4,0.0,0.1,0.035,0.43508931309688875,0.5671702293343666,0.8,0.75,0,full_bundle,0.8,gradual,14
0.5298260302886313,0.155,0.41,0.435,0.0,0.14,0.015,0.41907641071864504,0.5446190468579257,0.8,0.775,0,full_bundle,0.8,gradual,15
0.5360862815575406,0.19,0.45,0.36,0.0,0.175,0.015,0.4286289834489937,0.5581705782415458,0.8,0.765,0,full_bundle,0.8,gradual,16
0.5394784800255951,0.175,0.475,0.35,0.0,0.16,0.015,0.41790511752160603,0.5338156396085167,0.8,0.75,0,full_bundle,0.8,gradual,17
0.5437266089771885,0.12,0.46,0.42,0.0,0.105,0.015,0.4273646025068997,0.5652992443777087,0.8,0.77,0,full_bundle,0.8,gradual,18
0.5435693318814883,0.13,0.475,0.395,0.0,0.11,0.02,0.42505394257023255,0.5438544795344461,0.8,0.78,0,full_bundle,0.8,gradual,19
0.5374796135289861,0.185,0.485,0.33,0.0,0.155,0.03,0.42097313918629586,0.5429229962664744,0.8,0.77,0,full_bundle,0.8,gradual,20
0.5260982305838744,0.165,0.405,0.43,0.0,0.16,0.005,0.4093732366126756,0.5413843736831392,0.8,0.8,0,full_bundle,0.8,gradual,21
0.5278518234397014,0.19,0.42,0.39,0.0,0.18,0.01,0.4113450362620994,0.5390820003326301,0.8,0.775,0,full_bundle,0.8,gradual,22
0.5266382609525058,0.21,0.415,0.375,0.0,0.19,0.02,0.4081417637949338,0.5365643640546708,0.8,0.8,0,full_bundle,0.8,gradual,23
0.5522910906773522,0.115,0.51,0.375,0.0,0.1,0.015,0.4352855573101118,0.5597067872313114,0.8,0.735,0,full_bundle,0.8,gradual,24
0.5230816506667153,0.195,0.375,0.43,0.0,0.175,0.02,0.40561656059623785,0.5262112781719656,0.8,0.79,0,full_bundle,0.8,gradual,25
0.5382669598987575,0.145,0.445,0.41,0.0,0.13,0.015,0.4175243451719364,0.5378215448369843,0.8,0.77,0,full_bundle,0.8,gradual,26
0.5363492849648267,0.17,0.48,0.35,0.0,0.145,0.025,0.4193705042895746,0.5440853457862281,0.8,0.805,0,full_bundle,0.8,gradual,27
0.540555741996424,0.155,0.455,0.39,0.0,0.135,0.02,0.4231249920263289,0.54425337250252,0.8,0.78,0,full_bundle,0.8,gradual,28
0.5429055959378354,0.16,0.475,0.365,0.005,0.14,0.015,0.42470058413463113,0.5353238067057229,0.8,0.73,0,full_bundle,0.8,gradual,29
0.5242619841154159,0.215,0.435,0.35,0.0,0.195,0.02,0.4055707845581168,0.534151864458931,0.8,0.825,0,full_bundle,0.8,gradual,30
0.5371803777630823,0.135,0.475,0.39,0.0,0.115,0.02,0.4155312657123702,0.53947091052709,0.8,0.83,0,full_bundle,0.8,gradual,31
0.5251877902483105,0.21,0.42,0.37,0.0,0.17,0.04,0.405626118858972,0.5210652037433832,0.8,0.765,0,full_bundle,0.8,gradual,32
0.5500722036877161,0.14,0.49,0.37,0.0,0.125,0.015,0.43180512239125446,0.5544486626897396,0.8,0.785,0,full_bundle,0.8,gradual,33
0.5429630522497623,0.16,0.465,0.375,0.0,0.15,0.01,0.42210113047487524,0.5472013801144999,0.8,0.77,0,full_bundle,0.8,gradual,34
0.5238356546339578,0.215,0.405,0.38,0.0,0.17,0.045,0.4013363169557316,0.503756717887361,0.8,0.75,0,full_bundle,0.8,gradual,35
0.5347521217422448,0.165,0.43,0.405,0.0,0.15,0.015,0.41882385704367037,0.5243803685636296,0.8,0.735,0,full_bundle,0.8,gradual,36
0.5489877473455294,0.17,0.545,0.285,0.0,0.155,0.015,0.43151806359448275,0.5592308783838205,0.8,0.76,0,full_bundle,0.8,gradual,37
0.5407023552755227,0.135,0.42,0.445,0.0,0.12,0.015,0.42671083429129764,0.5545350540965199,0.8,0.78,0,full_bundle,0.8,gradual,38
0.5348594754476832,0.135,0.465,0.4,0.0,0.125,0.01,0.4210701077035438,0.5482546474302343,0.8,0.86,0,full_bundle,0.8,gradual,39
0.5392046738620688,0.145,0.415,0.44,0.0,0.13,0.015,0.42494259532898637,0.5415888085794198,0.8,0.795,0,full_bundle,0.8,gradual,40
0.5356375536927047,0.145,0.45,0.405,0.005,0.12,0.02,0.4221626637447631,0.5545474153523078,0.8,0.79,0,full_bundle,0.8,gradual,41
0.5470165168599411,0.16,0.49,0.35,0.0,0.145,0.015,0.4356966873244076,0.5707742586648173,0.8,0.735,0,full_bundle,0.8,gradual,42
0.5311063777444978,0.2,0.455,0.345,0.0,0.17,0.03,0.41749141488505215,0.5385565662224352,0.8,0.735,0,full_bundle,0.8,gradual,43
0.5456872585016163,0.14,0.5,0.36,0.0,0.11,0.03,0.4251419974725529,0.5555544954162506,0.8,0.75,0,full_bundle,0.8,gradual,44
0.5365486304113953,0.155,0.46,0.385,0.0,0.145,0.01,0.419872110375061,0.5290343867642142,0.8,0.795,0,full_bundle,0.8,gradual,45
0.5387539104076136,0.18,0.47,0.35,0.0,0.155,0.025,0.42052587221706195,0.5496010240355034,0.8,0.77,0,full_bundle,0.8,gradual,46
0.5353910545614639,0.18,0.44,0.38,0.0,0.165,0.015,0.4169008654410018,0.5457239022245277,0.8,0.74,0,full_bundle,0.8,gradual,47
0.5333089813539287,0.215,0.455,0.33,0.0,0.175,0.04,0.42052123493928933,0.5472435217962602,0.8,0.745,0,full_bundle,0.8,gradual,48
0.5357913041284368,0.21,0.435,0.355,0.0,0.18,0.03,0.4183509314311533,0.544326871187343,0.8,0.71,0,full_bundle,0.8,gradual,49
0.5535209948393824,0.115,0.495,0.39,0.0,0.1,0.015,0.43776882394442906,0.5603115693058213,0.8,0.735,0,full_bundle,0.8,gradual,50
0.5340064390978665,0.175,0.42,0.405,0.005,0.14,0.03,0.42021712340608486,0.5436446679291237,0.8,0.755,0,full_bundle,0.8,gradual,51
0.5407417918320988,0.155,0.48,0.365,0.005,0.135,0.015,0.4273013138275374,0.552015913166542,0.8,0.775,0,full_bundle,0.8,gradual,52
0.5271222987402997,0.185,0.42,0.395,0.005,0.15,0.03,0.41363743254347424,0.5316934110210344,0.8,0.785,0,full_bundle,0.8,gradual,53
0.5422066944784885,0.17,0.46,0.37,0.0,0.15,0.02,0.42736203322322697,0.5505927416096068,0.8,0.735,0,full_bundle,0.8,gradual,54
0.5272100118525217,0.215,0.435,0.35,0.005,0.195,0.015,0.41175224465839433,0.5457584737411498,0.8,0.785,0,full_bundle,0.8,gradual,55
0.5386286755011169,0.145,0.46,0.395,0.0,0.125,0.02,0.4213388577291812,0.5401053594987418,0.8,0.76,0,full_bundle,0.8,gradual,56
0.538935570353969,0.165,0.52,0.315,0.005,0.145,0.015,0.42266291655254845,0.544319688771657,0.8,0.8,0,full_bundle,0.8,gradual,57
0.5448668572939996,0.185,0.47,0.345,0.0,0.17,0.015,0.43298187347750344,0.5604976317836229,0.8,0.745,0,full_bundle,0.8,gradual,58
0.5213138892862385,0.235,0.42,0.345,0.0,0.21,0.025,0.40042263585454824,0.5096217123770271,0.8,0.795,0,full_bundle,0.8,gradual,59
0.5396593745308469,0.175,0.455,0.37,0.0,0.155,0.02,0.4210753361965635,0.5434110380165423,0.8,0.775,0,full_bundle,0.8,gradual,60
0.5402693496202775,0.115,0.46,0.425,0.0,0.1,0.015,0.43147684609809844,0.56187899301342,0.8,0.825,0,full_bundle,0.8,gradual,61
0.5412817981893214,0.145,0.475,0.38,0.0,0.12,0.025,0.4209945296897172,0.5351208205723208,0.8,0.755,0,full_bundle,0.8,gradual,62
0.5338057918190952,0.19,0.42,0.39,0.005,0.165,0.02,0.4208784971286863,0.5455551391201766,0.8,0.79,0,full_bundle,0.8,gradual,63
0.5473918889615572,0.14,0.495,0.365,0.0,0.125,0.015,0.43246381847854076,0.5602143154903516,0.8,0.775,0,full_bundle,0.8,gradual,64
0.5464992416974511,0.175,0.485,0.34,0.005,0.155,0.015,0.42736859416596346,0.5525897427943476,0.8,0.7,0,full_bundle,0.8,gradual,65
0.5258891200175707,0.21,0.42,0.37,0.0,0.185,0.025,0.4153320427282388,0.5345170539577475,0.8,0.78,0,full_bundle,0.8,gradual,66
0.5393537674320459,0.165,0.475,0.36,0.0,0.14,0.025,0.42366630663026084,0.5408733436335603,0.8,0.775,0,full_bundle,0.8,gradual,67
0.5476123965125098,0.155,0.48,0.365,0.0,0.135,0.02,0.43114776661524573,0.53142861367982,0.8,0.77,0,full_bundle,0.8,gradual,68
0.5418259195207484,0.16,0.465,0.375,0.005,0.125,0.03,0.4243460826238241,0.546778250785902,0.8,0.755,0,full_bundle,0.8,gradual,69
0.538259643855436,0.17,0.46,0.37,0.0,0.145,0.025,0.42053604533954136,0.5303857996932294,0.8,0.745,0,full_bundle,0.8,gradual,70
0.5367983596631296,0.175,0.43,0.395,0.0,0.16,0.015,0.42115844186005336,0.5421065215689872,0.8,0.78,0,full_bundle,0.8,gradual,71
0.5452134959102255,0.165,0.505,0.33,0.0,0.15,0.015,0.437792134241737,0.5745836607398691,0.8,0.77,0,full_bundle,0.8,gradual,72
0.5330610394206793,0.175,0.43,0.395,0.01,0.145,0.02,0.40821854434930166,0.529697370576788,0.8,0.75,0,full_bundle,0.8,gradual,73
0.5346968061095615,0.14,0.435,0.425,0.0,0.135,0.005,0.41935879967196,0.5441278121820745,0.8,0.835,0,full_bundle,0.8,gradual,74
0.531675207117986,0.17,0.44,0.39,0.0,0.135,0.035,0.41203008152636855,0.526139141475839,0.8,0.79,0,full_bundle,0.8,gradual,75
0.5435977969462301,0.18,0.505,0.315,0.0,0.165,0.015,0.4333946131283928,0.5496462021502331,0.8,0.725,0,full_bundle,0.8,gradual,76
0.5269877580729749,0.165,0.41,0.425,0.0,0.135,0.03,0.4062932323397232,0.5266266723855265,0.8,0.765,0,full_bundle,0.8,gradual,77
0.5315996806785528,0.18,0.41,0.41,0.0,0.15,0.03,0.417172432335895,0.5549604202433533,0.8,0.795,0,full_bundle,0.8,gradual,78
0.54690258202023,0.12,0.455,0.425,0.0,0.1,0.02,0.4337447344434166,0.5471909405375509,0.8,0.72,0,full_bundle,0.8,gradual,79
0.5382308138180752,0.155,0.475,0.37,0.0,0.12,0.035,0.42282153239295595,0.5387619312700165,0.8,0.74,0,full_bundle,0.8,gradual,80
0.5473581783494628,0.145,0.48,0.375,0.005,0.12,0.02,0.4385683851884859,0.5695541085124841,0.8,0.725,0,full_bundle,0.8,gradual,81
0.5364575981876823,0.18,0.485,0.335,0.0,0.13,0.05,0.425599895172044,0.5542270423243728,0.8,0.725,0,full_bundle,0.8,gradual,82
0.5637401697353964,0.065,0.53,0.405,0.0,0.06,0.005,0.4546932000752583,0.5826438344687596,0.8,0.745,0,full_bundle,0.8,gradual,83
0.5442786730091345,0.135,0.495,0.37,0.0,0.115,0.02,0.42744029779086534,0.5517366354553005,0.8,0.795,0,full_bundle,0.8,gradual,84
0.5375897135135645,0.16,0.435,0.405,0.0,0.14,0.02,0.42534706484780443,0.5472002995238786,0.8,0.78,0,full_bundle,0.8,gradual,85
0.5447207808937066,0.18,0.495,0.325,0.0,0.155,0.025,0.43341372570678105,0.5596844438572981,0.8,0.735,0,full_bundle,0.8,gradual,86
0.53034322672909,0.205,0.435,0.36,0.005,0.175,0.025,0.4141897927528062,0.5435857742287045,0.8,0.745,0,full_bundle,0.8,gradual,87
0.5444727748984834,0.15,0.5,0.35,0.0,0.12,0.03,0.42302438031134865,0.5312322213952944,0.8,0.79,0,full_bundle,0.8,gradual,88
0.5366486284195094,0.17,0.465,0.365,0.005,0.155,0.01,0.4249733653977422,0.5415781044993657,0.8,0.775,0,full_bundle,0.8,gradual,89
0.5369578599163202,0.195,0.46,0.345,0.0,0.17,0.025,0.4239416381703667,0.5572141505315643,0.8,0.785,0,full_bundle,0.8,gradual,90
0.5414983394088548,0.17,0.49,0.34,0.0,0.145,0.025,0.4271123864822616,0.5460145743882068,0.8,0.74,0,full_bundle,0.8,gradual,91
0.5197216269578725,0.205,0.405,0.39,0.0,0.185,0.02,0.40472782200221025,0.5232236227165971,0.8,0.785,0,full_bundle,0.8,gradual,92
0.5346736597943277,0.19,0.44,0.37,0.0,0.165,0.025,0.4230628783075424,0.5540750697865553,0.8,0.725,0,full_bundle,0.8,gradual,93
0.5555459085916633,0.1,0.53,0.37,0.0,0.095,0.005,0.44349789540023365,0.5673150755888734,0.8,0.775,0,full_bundle,0.8,gradual,94
0.550863568127086,0.125,0.51,0.365,0.0,0.115,0.01,0.4401427520560254,0.5658048316241344,0.8,0.76,0,full_bundle,0.8,gradual,95
0.5311327007355939,0.15,0.4,0.45,0.0,0.13,0.02,0.414752601732869,0.5434216571618454,0.8,0.795,0,full_bundle,0.8,gradual,96
0.5345408413123401,0.15,0.47,0.38,0.0,0.13,0.02,0.4238955226082623,0.5626142220456439,0.8,0.805,0,full_bundle,0.8,gradual,97
0.5499452782191262,0.125,0.505,0.37,0.0,0.125,0.0,0.44207783680645035,0.573370235292176,0.8,0.775,0,full_bundle,0.8,gradual,98
0.5462144638918218,0.155,0.45,0.395,0.0,0.14,0.015,0.4282332684622975,0.5429859196950434,0.8,0.765,0,full_bundle,0.8,gradual,99
0.3567936123159728,0.755,0.07,0.175,0.02,0.445,0.29,0.20687982951820577,0.42759149124595836,0.9499999999999993,0.505,1,baseline,0.95,gradual,0
0.3718996202821901,0.68,0.095,0.225,0.025,0.4,0.255,0.23938599471200583,0.5023458844274153,0.9499999999999993,0.545,0,baseline,0.95,gradual,1
0.35594891215641977,0.71,0.08,0.21,0.04,0.38,0.29,0.21007834400566705,0.42632861510185505,0.9499999999999993,0.49,1,baseline,0.95,gradual,2
0.35860758261583897,0.715,0.045,0.24,0.02,0.395,0.3,0.2198276302128233,0.444527403694594,0.9499999999999993,0.5,1,baseline,0.95,gradual,3
0.36301955829637544,0.735,0.055,0.21,0.015,0.455,0.265,0.219715509829652,0.44783091893926924,0.9499999999999993,0.48,1,baseline,0.95,gradual,4
0.3624950811762848,0.71,0.06,0.23,0.01,0.41,0.29,0.2239944638256982,0.451082916671525,0.9499999999999993,0.55,1,baseline,0.95,gradual,5
0.36800866304686886,0.69,0.085,0.225,0.025,0.4,0.265,0.2252489894331459,0.45813313261257477,0.9499999999999993,0.54,0,baseline,0.95,gradual,6
0.3479791023715084,0.765,0.045,0.19,0.03,0.425,0.31,0.21101247896408418,0.4395691893170083,0.9499999999999993,0.48,1,baseline,0.95,gradual,7
0.3531312622910907,0.74,0.045,0.215,0.01,0.435,0.295,0.20977932551612255,0.4396910061406134,0.9499999999999993,0.5,1,baseline,0.95,gradual,8
0.3670197472125244,0.685,0.055,0.26,0.02,0.4,0.265,0.22856899691558966,0.47626827464772015,0.9499999999999993,0.57,0,baseline,0.95,gradual,9
0.3741748584489184,0.635,0.06,0.305,0.015,0.38,0.24,0.22661443940623463,0.45168521301219416,0.9499999999999993,0.59,0,baseline,0.95,gradual,10
0.3619376176276356,0.705,0.08,0.215,0.025,0.44,0.24,0.2217625057678807,0.45202001429795485,0.9499999999999993,0.505,1,baseline,0.95,gradual,11
0.35348189647778683,0.71,0.04,0.25,0.025,0.36,0.325,0.2076487328229812,0.43360526684224604,0.9499999999999993,0.515,1,baseline,0.95,gradual,12
0.35696221221747476,0.675,0.065,0.26,0.03,0.31,0.335,0.21700590589255564,0.4398506738753407,0.9499999999999993,0.525,0,baseline,0.95,gradual,13
0.35806021061068094,0.705,0.035,0.26,0.035,0.415,0.255,0.2207122511884778,0.47340640463012745,0.9499999999999993,0.5,1,baseline,0.95,gradual,14
0.35836458334384014,0.665,0.065,0.27,0.045,0.345,0.275,0.21662972821316068,0.45353320598354085,0.9499999999999993,0.49,0,baseline,0.95,gradual,15
0.36638370365712425,0.68,0.06,0.26,0.035,0.4,0.245,0.21839477130776302,0.4457220327571655,0.9499999999999993,0.56,0,baseline,0.95,gradual,16
0.36252168286702,0.665,0.035,0.3,0.03,0.365,0.27,0.21944510781864132,0.4533874323766607,0.9499999999999993,0.555,0,baseline,0.95,gradual,17
0.353990889525037,0.715,0.04,0.245,0.02,0.385,0.31,0.20743453077301624,0.43282045823763077,0.9499999999999993,0.5,1,baseline,0.95,gradual,18
0.3565914638412003,0.715,0.05,0.235,0.02,0.39,0.305,0.2149004754376007,0.4589361071832899,0.9499999999999993,0.48,1,baseline,0.95,gradual,19
0.37431396545871737,0.675,0.085,0.24,0.01,0.4,0.265,0.23103761263245154,0.4681835393558358,0.9499999999999993,0.53,0,baseline,0.95,gradual,20
0.3689808619251808,0.695,0.075,0.23,0.02,0.415,0.26,0.23254892658265042,0.46432460457619174,0.9499999999999993,0.54,0,baseline,0.95,gradual,21
0.3563172407460876,0.72,0.03,0.25,0.02,0.42,0.28,0.21658449993066653,0.46018630484540923,0.9499999999999993,0.455,1,baseline,0.95,gradual,22
0.3399843111935626,0.76,0.035,0.205,0.015,0.375,0.37,0.19216219674272494,0.40259060264663726,0.9499999999999993,0.42,1,baseline,0.95,gradual,23
0.34764033442807263,0.73,0.065,0.205,0.035,0.385,0.31,0.2011882599778987,0.4346671879247105,0.9499999999999993,0.44,1,baseline,0.95,gradual,24
0.3499244629109131,0.755,0.05,0.195,0.03,0.42,0.305,0.21554303007327152,0.4512705534508021,0.9499999999999993,0.49,1,baseline,0.95,gradual,25
0.3542058831674117,0.705,0.07,0.225,0.025,0.355,0.325,0.21063202975115103,0.44157212564976517,0.9499999999999993,0.465,1,baseline,0.95,gradual,26
0.35027356332412596,0.695,0.04,0.265,0.03,0.335,0.33,0.2124401807640016,0.44191407622669004,0.9499999999999993,0.51,0,baseline,0.95,gradual,27
0.349283535978488,0.745,0.035,0.22,0.015,0.43,0.3,0.21359044610630057,0.46249945197146247,0.9499999999999993,0.495,1,baseline,0.95,gradual,28
0.35794642433502344,0.71,0.045,0.245,0.02,0.36,0.33,0.21525286511860955,0.44957146145305826,0.9499999999999993,0.47,1,baseline,0.95,gradual,29
0.3714781315920934,0.645,0.075,0.28,0.015,0.365,0.265,0.22914871741263707,0.45125816285779097,0.9499999999999993,0.515,0,baseline,0.95,gradual,30
0.3645482304066265,0.715,0.075,0.21,0.015,0.43,0.27,0.217979208549185,0.44645781284892655,0.9499999999999993,0.52,1,baseline,0.95,gradual,31
0.37138908755770017,0.7,0.095,0.205,0.025,0.435,0.24,0.23396607797138458,0.4570218650772614,0.9499999999999993,0.55,0,baseline,0.95,gradual,32
